大分県,0.9090909090909091,職員の共済制度に関する条例の一部改正について,職員のへき地手当等に関する条例の一部改正について,第五二号議案　職員のへき地手当等に関する条例の一部改正について
大分県,0.6896551724137931,大分県営住宅等の設置及び管理に関する条例の一部改正について,大分県立芸術会館の設置及び管理に関する条例等の一部改正について,第五三号議案　大分県立芸術会館の設置及び管理に関する条例等の一部改正について
大分県,0.9545454545454546,大分県地域医療再生基金条例の一部改正について,大分県地方警察職員定数条例の一部改正について,第五五号議案　大分県地方警察職員定数条例の一部改正について
大分県,0.5909090909090909,平成２４年度大分県一般会計補正予算（第６号）,平成二十三年度大分県一般会計補正予算（第四号）,第五六号議案　平成二十三年度大分県一般会計補正予算（第四号）
大分県,0.9615384615384616,平成２４年度大分県用品調達特別会計補正予算（第１号）,平成二十三年度大分県公債管理特別会計補正予算（第一号）,第五七号議案　平成二十三年度大分県公債管理特別会計補正予算（第一号）
大分県,0.43333333333333335,平成２４年度大分県母子寡婦福祉資金特別会計補正予算（第１号）,平成二十三年度大分県母子寡婦福祉資金特別会計補正予算（第二号）,第五八号議案　平成二十三年度大分県母子寡婦福祉資金特別会計補正予算（第二号）
大分県,0.43333333333333335,平成２４年度大分県沿岸漁業改善資金特別会計補正予算（第１号）,平成二十三年度大分県沿岸漁業改善資金特別会計補正予算（第二号）,第六二号議案　平成二十三年度大分県沿岸漁業改善資金特別会計補正予算（第二号）
大分県,0.4642857142857143,平成２４年度大分県就農支援資金特別会計補正予算（第１号）,平成二十三年度大分県就農支援資金特別会計補正予算（第二号）,第六三号議案　平成二十三年度大分県就農支援資金特別会計補正予算（第二号）
大分県,0.48148148148148145,平成２４年度大分県県営林事業特別会計補正予算（第１号）,平成二十三年度大分県県営林事業特別会計補正予算（第一号）,第六四号議案　平成二十三年度大分県県営林事業特別会計補正予算（第一号）
大分県,0.43333333333333335,平成２４年度大分県港湾施設整備事業特別会計補正予算（第１号）,平成二十三年度大分県港湾施設整備事業特別会計補正予算（第一号）,第六六号議案　平成二十三年度大分県港湾施設整備事業特別会計補正予算（第一号）
大分県,0.5,平成２４年度大分県用品調達特別会計補正予算（第１号）,平成二十三年度大分県用品調達特別会計補正予算（第一号）,第六七号議案　平成二十三年度大分県用品調達特別会計補正予算（第一号）
大分県,0.7916666666666666,平成２４年度大分県電気事業会計補正予算（第２号）,平成二十三年度大分県病院事業会計補正予算（第二号）,第六八号議案　平成二十三年度大分県病院事業会計補正予算（第二号）
大分県,0.0,公の施設の指定管理者の指定について,公の施設の指定管理者の指定について,第六九号議案　公の施設の指定管理者の指定について
大分県,0.5263157894736842,平成２５年度大分県公債管理特別会計予算,平成二十四年度大分県公債管理特別会計予算,第二号議案　平成二十四年度大分県公債管理特別会計予算
大分県,0.43478260869565216,平成２５年度大分県母子寡婦福祉資金特別会計予算,平成二十四年度大分県母子寡婦福祉資金特別会計予算,第三号議案　平成二十四年度大分県母子寡婦福祉資金特別会計予算
大分県,0.6666666666666666,平成２４年度大分県中小企業設備導入資金特別会計補正予算,平成二十四年度大分県中小企業設備導入資金特別会計予算,第四号議案　平成二十四年度大分県中小企業設備導入資金特別会計予算
大分県,0.6666666666666666,平成２４年度大分県流通業務団地造成事業特別会計補正予算,平成二十四年度大分県流通業務団地造成事業特別会計予算,第五号議案　平成二十四年度大分県流通業務団地造成事業特別会計予算
大分県,0.6428571428571429,平成２４年度大分県林業・木材産業改善資金特別会計補正予算,平成二十四年度大分県林業・木材産業改善資金特別会計予算,第六号議案　平成二十四年度大分県林業・木材産業改善資金特別会計予算
大分県,0.43478260869565216,平成２５年度大分県沿岸漁業改善資金特別会計予算,平成二十四年度大分県沿岸漁業改善資金特別会計予算,第七号議案　平成二十四年度大分県沿岸漁業改善資金特別会計予算
大分県,0.47619047619047616,平成２５年度大分県就農支援資金特別会計予算,平成二十四年度大分県就農支援資金特別会計予算,第八号議案　平成二十四年度大分県就農支援資金特別会計予算
大分県,0.5,平成２５年度大分県県営林事業特別会計予算,平成二十四年度大分県県営林事業特別会計予算,第九号議案　平成二十四年度大分県県営林事業特別会計予算
大分県,0.6666666666666666,平成２４年度大分県臨海工業地帯建設事業特別会計補正予算,平成二十四年度大分県臨海工業地帯建設事業特別会計予算,第一〇号議案　平成二十四年度大分県臨海工業地帯建設事業特別会計予算
大分県,0.43478260869565216,平成２５年度大分県港湾施設整備事業特別会計予算,平成二十四年度大分県港湾施設整備事業特別会計予算,第一一号議案　平成二十四年度大分県港湾施設整備事業特別会計予算
大分県,0.5263157894736842,平成２５年度大分県用品調達特別会計予算,平成二十四年度大分県用品調達特別会計予算,第一二号議案　平成二十四年度大分県用品調達特別会計予算
大分県,0.9411764705882353,平成２５年度大分県電気事業会計予算,平成二十四年度大分県病院事業会計予算,第一三号議案　平成二十四年度大分県病院事業会計予算
大分県,0.5882352941176471,平成２５年度大分県電気事業会計予算,平成二十四年度大分県電気事業会計予算,第一四号議案　平成二十四年度大分県電気事業会計予算
大分県,0.5,平成２５年度大分県工業用水道事業会計予算,平成二十四年度大分県工業用水道事業会計予算,第一五号議案　平成二十四年度大分県工業用水道事業会計予算
大分県,0.9629629629629629,平成２４年度大分県臨海工業地帯建設事業特別会計補正予算,平成二十四年度大分県臨海工業地帯建設事業特別会計予算です。,第一〇号議案平成二十四年度大分県臨海工業地帯建設事業特別会計予算です。
大分県,0.75,大分県税条例等の一部改正について,大分県税条例等の一部改正についてです。,まず、第二一号議案大分県税条例等の一部改正についてです。
大分県,0.8571428571428571,教育委員会委員の任命について,人事委員会委員の選任について,第七〇号議案　人事委員会委員の選任について
大分県,0.0,監査委員の選任について,監査委員の選任について,第七一号議案　監査委員の選任について
大分県,0.9642857142857143,平成２５年度大分県病院事業会計補正予算（第１号）について,平成二十四年度大分県一般会計補正予算（第一号）について,第七二号議案　平成二十四年度大分県一般会計補正予算（第一号）について
大分県,0.0,大分県税条例の一部改正について,大分県税条例の一部改正について,第七四号議案　大分県税条例の一部改正について
